method,category,image_id,real_image,generated_image,psnr,ssim,lpips
classical_static_cfg,ship,9,real_3.png,static_cfg_9.png,8.936888641578946,-0.0071269064,0.4112343192100525
classical_static_cfg,ship,10,real_4.png,static_cfg_10.png,8.129820460658495,0.007040169,0.4435780942440033
classical_static_cfg,ship,11,real_5.png,static_cfg_11.png,10.70715921354845,0.018559953,0.4372463822364807
classical_static_cfg,ship,12,real_6.png,static_cfg_12.png,10.196162548360046,-0.007728068,0.40963467955589294
classical_static_cfg,ship,13,real_7.png,static_cfg_13.png,9.949050364723238,0.010399378,0.36551913619041443
classical_static_cfg,ship,14,real_8.png,static_cfg_14.png,8.912847978619588,0.027629742,0.47529202699661255
classical_static_cfg,ship,15,real_9.png,static_cfg_15.png,9.51515331917242,0.018107293,0.521963894367218
classical_heuristic,ship,0,real_0.png,heuristic_0.png,10.698100728988445,0.006715672,0.5129238367080688
classical_heuristic,ship,1,real_1.png,heuristic_1.png,8.74067078870657,0.0077313674,0.4898042678833008
classical_heuristic,ship,2,real_10.png,heuristic_2.png,9.570131357116926,0.00982749,0.405825138092041
classical_heuristic,ship,3,real_11.png,heuristic_3.png,11.023728039075614,0.040280487,0.2841949164867401
classical_heuristic,ship,4,real_12.png,heuristic_4.png,10.126459131402104,0.013003365,0.5102564692497253
classical_heuristic,ship,5,real_13.png,heuristic_5.png,11.755602914855638,0.025208965,0.3557366132736206
classical_heuristic,ship,6,real_14.png,heuristic_6.png,10.602551493062048,0.013230595,0.37135106325149536
classical_heuristic,ship,7,real_15.png,heuristic_7.png,7.533353800821983,-0.0018620025,0.6183050870895386
classical_heuristic,ship,8,real_2.png,heuristic_8.png,7.6598613207733095,0.0075370944,0.4923742115497589
classical_heuristic,ship,9,real_3.png,heuristic_9.png,9.196981553173272,0.003792542,0.3807922601699829
classical_heuristic,ship,10,real_4.png,heuristic_10.png,7.986287670238789,-0.0018766908,0.37379056215286255
classical_heuristic,ship,11,real_5.png,heuristic_11.png,10.520131031951859,0.008864347,0.4999513030052185
classical_heuristic,ship,12,real_6.png,heuristic_12.png,10.122857027812863,-0.007354336,0.38679492473602295
classical_heuristic,ship,13,real_7.png,heuristic_13.png,9.982009785398326,0.026751982,0.31059515476226807
classical_heuristic,ship,14,real_8.png,heuristic_14.png,9.054619164834861,0.043743048,0.38489246368408203
classical_heuristic,ship,15,real_9.png,heuristic_15.png,9.437931542586176,-0.006550782,0.50602787733078
classical_static_cfg,truck,0,real_0.png,static_cfg_0.png,10.235797278503831,0.005610112,0.3292560577392578
classical_static_cfg,truck,1,real_1.png,static_cfg_1.png,9.753084962905232,0.012598227,0.42734912037849426
classical_static_cfg,truck,2,real_10.png,static_cfg_2.png,10.573159285883575,0.028981097,0.3756783902645111
classical_static_cfg,truck,3,real_11.png,static_cfg_3.png,9.93297222734168,0.006182384,0.457244336605072
classical_static_cfg,truck,4,real_12.png,static_cfg_4.png,10.551251779915043,0.011356204,0.3359687924385071
classical_static_cfg,truck,5,real_13.png,static_cfg_5.png,8.556461524143328,0.021981983,0.4782322645187378
classical_static_cfg,truck,6,real_14.png,static_cfg_6.png,8.422215235524956,0.0385972,0.39089667797088623
classical_static_cfg,truck,7,real_15.png,static_cfg_7.png,8.659432721498273,0.013777648,0.3474474549293518
classical_static_cfg,truck,8,real_2.png,static_cfg_8.png,8.125809447884123,0.014131333,0.31833988428115845
classical_static_cfg,truck,9,real_3.png,static_cfg_9.png,9.481646695386107,0.0065807146,0.3353252112865448
classical_static_cfg,truck,10,real_4.png,static_cfg_10.png,9.093688115474652,0.0068154368,0.2780206501483917
classical_static_cfg,truck,11,real_5.png,static_cfg_11.png,8.716372737656854,0.012185452,0.38726767897605896
classical_static_cfg,truck,12,real_6.png,static_cfg_12.png,9.375181390221162,0.033571362,0.3340989053249359
classical_static_cfg,truck,13,real_7.png,static_cfg_13.png,8.4473550975525,0.0141036995,0.4068770110607147
classical_static_cfg,truck,14,real_8.png,static_cfg_14.png,9.736202696077319,-0.023354823,0.3006701171398163
classical_static_cfg,truck,15,real_9.png,static_cfg_15.png,9.232975586664182,-0.013768319,0.31442639231681824
classical_heuristic,truck,0,real_0.png,heuristic_0.png,10.587158982185317,0.034648452,0.32071635127067566
classical_heuristic,truck,1,real_1.png,heuristic_1.png,10.030292120907806,0.022631302,0.4202958345413208
classical_heuristic,truck,2,real_10.png,heuristic_2.png,10.402846896529924,0.0061859116,0.36608004570007324
classical_heuristic,truck,3,real_11.png,heuristic_3.png,9.948672637687366,0.028071744,0.3834633529186249
classical_heuristic,truck,4,real_12.png,heuristic_4.png,10.59133523952288,0.0026358261,0.32790881395339966
classical_heuristic,truck,5,real_13.png,heuristic_5.png,8.501464155170744,0.00017243002,0.39236196875572205
classical_heuristic,truck,6,real_14.png,heuristic_6.png,8.326829251952372,0.0064444,0.41660428047180176
classical_heuristic,truck,7,real_15.png,heuristic_7.png,8.718340209566804,0.014396121,0.38246870040893555
classical_heuristic,truck,8,real_2.png,heuristic_8.png,8.195840837774393,0.0073490944,0.4296034276485443
classical_heuristic,truck,9,real_3.png,heuristic_9.png,9.451240373140681,-0.011582039,0.3557876944541931
classical_heuristic,truck,10,real_4.png,heuristic_10.png,9.118607441325986,0.0074605434,0.2885328531265259
classical_heuristic,truck,11,real_5.png,heuristic_11.png,8.810376600152933,0.02810526,0.3513350188732147
classical_heuristic,truck,12,real_6.png,heuristic_12.png,9.434726085116251,0.025598383,0.36662405729293823
classical_heuristic,truck,13,real_7.png,heuristic_13.png,8.451139341466028,0.011856977,0.43577995896339417
classical_heuristic,truck,14,real_8.png,heuristic_14.png,9.978738863674367,0.031827454,0.3299253582954407
classical_heuristic,truck,15,real_9.png,heuristic_15.png,9.195839035156327,0.0053622895,0.3588046431541443
